tempo,ax,ay,az,a_abs,jerk_x,jerk_y,jerk_z,jerk_abs,condicao,n_coleta,lado,lateralidade
29/11/2024 15:24:03.144,-0.3,-1.61,-11.34,1.6476481007229395,,,,,saudável,1,direito,dominante
29/11/2024 15:24:03.227,-0.26,-1.61,-11.33,1.6367724708757958,,,,,saudável,1,direito,dominante
29/11/2024 15:24:03.306,-0.31,-1.59,-11.36,1.664920479027295,,,,,saudável,1,direito,dominante
29/11/2024 15:24:03.373,-0.28,-1.6,-11.33,1.6358420397976818,-0.0621468926553672,0.0254237288135595,-0.0028248587570625,0.0672055212054821,saudável,1,direito,dominante
29/11/2024 15:24:03.439,-0.24,-1.62,-11.33,1.6377465031332683,0.1841787439613526,-0.0694444444444442,0.0845410628019321,0.2142230890708544,saudável,1,direito,dominante
29/11/2024 15:24:03.503,-0.31,-1.62,-11.37,1.6790121420424988,-0.088235294117647,-0.0522875816993465,-0.1143790849673184,0.1536295329874909,saudável,1,direito,dominante
29/11/2024 15:24:03.561,-0.28,-1.59,-11.33,1.6344484358137592,-0.1134889753566797,0.0745784695201037,-0.0097276264591449,0.1361481632634049,saudável,1,direito,dominante
29/11/2024 15:24:03.630,-0.25,-1.59,-11.3,1.6040527421245088,0.164765525982256,0.0728770595690746,0.1837769328263568,0.2573571553361344,saudável,1,direito,dominante
29/11/2024 15:24:03.702,-0.28,-1.61,-11.35,1.6570397226136784,-0.0091240875912408,-0.0608272506082725,-0.0577858880778565,0.0843943851916749,saudável,1,direito,dominante
29/11/2024 15:24:03.777,-0.28,-1.58,-11.34,1.6429646816883174,-0.0757575757575758,0.0174825174825175,-0.0932400932400917,0.1214024863403233,saudável,1,direito,dominante
29/11/2024 15:24:03.847,-0.26,-1.57,-11.33,1.63121497044785,0.0555555555555556,0.097222222222222,0.0555555555555553,0.1249999999999998,saudável,1,direito,dominante
29/11/2024 15:24:03.930,-0.29,-1.62,-11.34,1.6488001117045403,-0.0185774946921442,-0.0875796178343951,-0.0026539278131624,0.0895676063199906,saudável,1,direito,dominante
29/11/2024 15:24:04.016,-0.29,-1.6,-11.34,1.64598969971604,-0.0628930817610062,-0.0681341719077567,-0.0235849056603773,0.0956768147983683,saudável,1,direito,dominante
29/11/2024 15:24:04.095,-0.28,-1.56,-11.33,1.6303190514950234,0.0207684319833851,0.1427829698857738,0.0233644859813088,0.1461649871262645,saudável,1,direito,dominante
29/11/2024 15:24:04.168,-0.26,-1.64,-11.34,1.6509249190455826,0.0614316239316238,-0.101495726495726,0.0053418803418802,0.118759263223374,saudável,1,direito,dominante
29/11/2024 15:24:04.242,-0.28,-1.56,-11.36,1.6600305143447631,-0.0026709401709401,-0.0080128205128204,-0.0694444444444448,0.0699562011416072,saudável,1,direito,dominante
29/11/2024 15:24:04.328,-0.28,-1.57,-11.32,1.6217846375795588,-0.0428724544480171,0.1661307609860658,0.0428724544480157,0.1768488745980698,saudável,1,direito,dominante
29/11/2024 15:24:04.406,-0.28,-1.62,-11.33,1.6386549428306196,0.0079617834394904,-0.1353503184713378,0.0636942675159231,0.1498000614826973,saudável,1,direito,dominante
29/11/2024 15:24:04.482,-0.29,-1.61,-11.34,1.6473906278873098,-0.0267094017094015,-0.0854700854700854,-0.0480769230769211,0.1016362050771381,saudável,1,direito,dominante
29/11/2024 15:24:04.554,-0.26,-1.56,-11.34,1.6397510889975244,0.0383771929824561,0.1398026315789473,-0.0164473684210513,0.1459044230501233,saudável,1,direito,dominante
29/11/2024 15:24:04.632,-0.26,-1.6,-11.34,1.6452695297840982,0.0653594771241829,0.0272331154684097,0.0054466230936803,0.0710152767451267,saudável,1,direito,dominante
29/11/2024 15:24:04.712,-0.28,-1.64,-11.35,1.6612902500111115,-0.047923322683706,-0.1757188498402553,-0.0186368477103311,0.1830876597119721,saudável,1,direito,dominante
29/11/2024 15:24:04.795,-0.27,-1.59,-11.35,1.6540088974145508,-0.020703933747412,0.0232919254658385,-0.0284679089026904,0.0422088675732397,saudável,1,direito,dominante
29/11/2024 15:24:04.876,-0.26,-1.57,-11.31,1.6114097203453834,0.0555555555555556,0.1534391534391528,0.087301587301584,0.1850717717713493,saudável,1,direito,dominante
29/11/2024 15:24:04.947,-0.31,-1.62,-11.35,1.6592196770312135,-0.0904605263157894,-0.074013157894737,-0.0027412280701744,0.1169126541235533,saudável,1,direito,dominante
29/11/2024 15:24:05.016,-0.27,-1.61,-11.34,1.6469018499767198,-0.0226757369614512,-0.0935374149659864,-0.0765306122448983,0.1229649204279133,saudável,1,direito,dominante
29/11/2024 15:24:05.089,-0.27,-1.58,-11.32,1.6229217612996898,0.1063218390804597,0.0919540229885059,0.0833333333333315,0.1634145656104926,saudável,1,direito,dominante
29/11/2024 15:24:05.166,-0.31,-1.57,-11.36,1.6621663167860312,-0.0963718820861677,0.096371882086168,-0.0396825396825373,0.1419499322624588,saudável,1,direito,dominante
29/11/2024 15:24:05.241,-0.29,-1.64,-11.37,1.6813271644314425,-0.0480225988700563,-0.1440677966101691,-0.1242937853107328,0.1962412930277772,saudável,1,direito,dominante
29/11/2024 15:24:05.311,-0.26,-1.58,-11.3,1.6028874523496466,0.1178160919540229,-0.0316091954022986,0.1379310344827536,0.1841324062482812,saudável,1,direito,dominante
29/11/2024 15:24:05.379,-0.28,-1.55,-11.32,1.61905507905181,0.0111856823266218,0.2209172259507828,0.106263982102907,0.24540084372974,saudável,1,direito,dominante
29/11/2024 15:24:05.464,-0.27,-1.64,-11.34,1.6511561371442784,-0.0218579234972677,-0.1448087431693985,-0.0983606557377033,0.1764147372388832,saudável,1,direito,dominante
29/11/2024 15:24:05.546,-0.29,-1.59,-11.33,1.6346974621437678,-0.0158730158730158,-0.0899470899470899,-0.0158730158730136,0.0927059019467468,saudável,1,direito,dominante
29/11/2024 15:24:05.626,-0.28,-1.56,-11.32,1.62041556549892,-0.0214362272240085,0.1822079314040725,0.0455519828510167,0.1890349841849646,saudável,1,direito,dominante
29/11/2024 15:24:05.690,-0.28,-1.59,-11.33,1.6344484358137592,0.0249169435215945,-0.0110741971207088,-0.0055370985603522,0.027823575916724,saudável,1,direito,dominante
29/11/2024 15:24:05.765,-0.28,-1.6,-11.32,1.625943336690682,0.0027964205816554,-0.0894854586129755,0.0027964205816564,0.0895728041277796,saudável,1,direito,dominante
29/11/2024 15:24:05.844,-0.3,-1.59,-11.34,1.6448548659509417,-0.0458190148911798,0.0114547537227948,-0.0143184421534949,0.0493519127709455,saudável,1,direito,dominante
29/11/2024 15:24:05.917,-0.28,-1.6,-11.35,1.655639973416223,0.0028058361391694,-6.230207770062607e-17,-0.0673400673400664,0.0673984969105732,saudável,1,direito,dominante
29/11/2024 15:24:05.987,-0.29,-1.59,-11.33,1.6346974621437678,0.0208333333333333,-0.0029761904761905,0.0297619047619051,0.0364507402199881,saudável,1,direito,dominante
29/11/2024 15:24:06.045,-0.27,-1.59,-11.34,1.6441084332216782,0.025062656641604,0.0219298245614035,0.0250626566416045,0.0416796199738414,saudável,1,direito,dominante
29/11/2024 15:24:06.110,-0.3,-1.58,-11.34,1.6434710895867717,-0.0246002460024601,0.0338253382533822,-0.033825338253384,0.05379106914064,saudável,1,direito,dominante
29/11/2024 15:24:06.188,-0.28,-1.63,-11.32,1.6301791944007586,-0.0280898876404494,-0.0936329588014978,0.0405742821473138,0.1058416039813546,saudável,1,direito,dominante
29/11/2024 15:24:06.254,-0.28,-1.61,-11.3,1.6075522770863628,0.0537634408602149,-0.0657108721624853,0.09259259259259,0.1256256920239713,saudável,1,direito,dominante
29/11/2024 15:24:06.324,-0.29,-1.61,-11.33,1.6374931753637654,-0.0296559905100829,0.0385527876631076,-0.0266903914590746,0.0554812779770747,saudável,1,direito,dominante
29/11/2024 15:24:06.391,-0.28,-1.55,-11.33,1.628959742913688,-0.003063725490196,0.1501225490196081,-0.0765931372548997,0.1685605968563586,saudável,1,direito,dominante
29/11/2024 15:24:06.460,-0.27,-1.64,-11.31,1.621474095671127,0.0576923076923076,-0.0897435897435891,0.070512820512819,0.1278842137388449,saudável,1,direito,dominante
