tempo,ax,ay,az,a_abs,jerk_x,jerk_y,jerk_z,jerk_abs,condicao,n_coleta,lado,lateralidade
22/11/2024 14:59:17.122,-0.19,-0.33,-11.57,1.7662645097630705,,,,,saudável,1,direito,dominante
22/11/2024 14:59:17.243,-0.15,-0.39,-11.52,1.7175756341045094,0.3305785123966943,-0.4958677685950413,0.4132231404958736,0.7252036683795177,saudável,1,direito,dominante
22/11/2024 14:59:17.347,-0.1,-0.4,-11.48,1.6774017950100433,0.4807692307692306,-0.0961538461538462,0.3846153846153764,0.6231481440776737,saudável,1,direito,dominante
22/11/2024 14:59:17.450,-0.06,-0.4,-11.52,1.7170985074302187,0.3883495145631069,0.0,-0.3883495145630985,0.5492091504361476,saudável,1,direito,dominante
22/11/2024 14:59:17.548,-0.02,-0.44,-11.48,1.6784463701581505,0.4081632653061223,-0.4081632653061222,0.4081632653061137,0.706959513293414,saudável,1,direito,dominante
22/11/2024 14:59:17.635,-0.04,-0.4,-11.55,1.746993553688606,-0.2298850574712644,0.4597701149425285,-0.8045977011494286,0.9547843520595516,saudável,1,direito,dominante
22/11/2024 14:59:17.742,-0.06,-0.42,-11.52,1.7178098526996877,-0.1869158878504672,-0.1869158878504669,0.2803738317757115,0.3853369743567982,saudável,1,direito,dominante
22/11/2024 14:59:17.845,-0.08,-0.38,-11.53,1.72653760883221,-0.1941747572815534,0.3883495145631066,-0.0970873786407746,0.4449102616461974,saudável,1,direito,dominante
22/11/2024 14:59:17.939,-0.08,-0.37,-11.54,1.736207169456124,0.0,0.1063829787234043,-0.106382978723402,0.1504482513162851,saudável,1,direito,dominante
22/11/2024 14:59:18.051,-0.08,-0.37,-11.52,1.7162179399836095,0.0,0.0,0.1785714285714247,0.1785714285714247,saudável,1,direito,dominante
22/11/2024 14:59:18.168,-0.1,-0.4,-11.5,1.697388930595853,-0.1709401709401709,-0.2564102564102566,0.1709401709401672,0.35240219022373,saudável,1,direito,dominante
22/11/2024 14:59:18.276,-0.11,-0.39,-11.51,1.7071307190636666,-0.0925925925925925,0.0925925925925926,-0.0925925925925906,0.1603750747748949,saudável,1,direito,dominante
22/11/2024 14:59:18.378,-0.11,-0.4,-11.52,1.7174671979581009,0.0,-0.0980392156862746,-0.0980392156862724,0.138648388467949,saudável,1,direito,dominante
22/11/2024 14:59:18.460,-0.12,-0.4,-11.53,1.7275604007086347,-0.121951219512195,0.0,-0.1219512195121925,0.1724650685820828,saudável,1,direito,dominante
22/11/2024 14:59:18.562,-0.11,-0.39,-11.51,1.7071307190636666,0.0980392156862744,0.0980392156862746,0.1960784313725448,0.2401460532140336,saudável,1,direito,dominante
22/11/2024 14:59:18.665,-0.11,-0.39,-11.5,1.6971369158448777,0.0,0.0,0.0970873786407746,0.0970873786407746,saudável,1,direito,dominante
22/11/2024 14:59:18.772,-0.11,-0.38,-11.53,1.7267846473790076,0.0,0.0934579439252337,-0.2803738317756949,0.2955399682400298,saudável,1,direito,dominante
22/11/2024 14:59:18.879,-0.09,-0.38,-11.49,1.6866342900868163,0.1869158878504673,0.0,0.3738317757009266,0.4179566313083648,saudável,1,direito,dominante
22/11/2024 14:59:18.974,-0.08,-0.44,-11.49,1.688699926513431,0.1052631578947368,-0.631578947368421,0.0,0.6402907926629705,saudável,1,direito,dominante
22/11/2024 14:59:19.089,-0.12,-0.43,-11.51,1.7086544353062347,-0.3478260869565217,0.0869565217391305,-0.1739130434782571,0.3984848430396365,saudável,1,direito,dominante
22/11/2024 14:59:19.226,-0.1,-0.41,-11.52,1.7177274429958658,0.1459854014598539,0.1459854014598541,-0.0729927007299254,0.2189781021897805,saudável,1,direito,dominante
22/11/2024 14:59:19.304,-0.1,-0.46,-11.52,1.7196140438437908,0.0,-0.6410256410256416,0.0,0.6410256410256416,saudável,1,direito,dominante
22/11/2024 14:59:19.431,-0.07,-0.43,-11.53,1.7282277668626378,0.2362204724409448,0.2362204724409451,-0.0787401574803132,0.3432203892551709,saudável,1,direito,dominante
22/11/2024 14:59:19.489,-0.06,-0.42,-11.5,1.6978234258264493,0.1724137931034484,0.1724137931034484,0.5172413793103338,0.5718318604060935,saudável,1,direito,dominante
22/11/2024 14:59:19.596,-0.05,-0.43,-11.5,1.69814494173583,0.0934579439252336,-0.0934579439252337,0.0,0.1321694918105696,saudável,1,direito,dominante
22/11/2024 14:59:19.705,-0.06,-0.42,-11.52,1.7178098526996877,-0.091743119266055,0.0917431192660551,-0.1834862385321062,0.2247238296131324,saudável,1,direito,dominante
22/11/2024 14:59:19.805,-0.05,-0.45,-11.53,1.7288864280744178,0.0999999999999999,-0.3000000000000002,-0.0999999999999978,0.3316624790355396,saudável,1,direito,dominante
22/11/2024 14:59:19.910,-0.05,-0.45,-11.52,1.718894136039241,0.0,0.0,0.0952380952380932,0.0952380952380932,saudável,1,direito,dominante
22/11/2024 14:59:20.013,-0.08,-0.46,-11.57,1.7694170837741208,-0.2912621359223301,-0.0970873786407768,-0.4854368932038904,0.5743766779708424,saudável,1,direito,dominante
22/11/2024 14:59:20.114,-0.02,-0.53,-11.46,1.662266558967325,0.594059405940594,-0.6930693069306931,1.0891089108910834,1.4210594152878495,saudável,1,direito,dominante
22/11/2024 14:59:20.214,0.11,-0.46,-11.45,1.649764395483878,1.3,0.7000000000000001,0.1000000000000156,1.4798648586948755,saudável,1,direito,dominante
22/11/2024 14:59:20.317,0.14,-0.42,-11.61,1.8084379328720424,0.2912621359223302,0.3883495145631072,-1.5533980582524287,1.6274810305087597,saudável,1,direito,dominante
