tempo,ax,ay,az,a_abs,jerk_x,jerk_y,jerk_z,jerk_abs,condicao,n_coleta,lado,lateralidade
29/11/2024 14:36:23.236,1.98,-2.3,-10.72,1.331310515374751,,,,,saudável,1,direito,dominante
29/11/2024 14:36:23.302,2.0,-3.55,-10.17,1.1458842637187434,,,,,saudável,1,direito,dominante
29/11/2024 14:36:23.381,2.12,-3.16,-10.39,1.2549039760858296,,,,,saudável,1,direito,dominante
29/11/2024 14:36:23.454,2.02,-2.89,-10.78,1.5319971786277566,0.049882629107981,1.6402582159624408,-1.326291079812206,2.1099723505554384,saudável,1,direito,dominante
29/11/2024 14:36:23.520,1.97,-2.61,-11.08,1.7424629408624384,-0.3409090909090914,1.0110722610722622,-1.3432400932400927,1.7154533142764024,saudável,1,direito,dominante
29/11/2024 14:36:23.588,1.97,-2.62,-11.08,1.744726305715771,-0.0457875457875456,0.5158730158730163,-0.5402930402930434,0.7484237016852607,saudável,1,direito,dominante
29/11/2024 14:36:23.654,1.87,-2.69,-11.02,1.6866690828256845,-0.2304292929292923,-0.2777777777777784,0.2083333333333372,0.4167264458188776,saudável,1,direito,dominante
29/11/2024 14:36:23.718,1.95,-2.65,-10.96,1.6331901146489738,-0.0217661691542291,-0.0652985074626858,0.2580845771144268,0.2671054288868675,saudável,1,direito,dominante
29/11/2024 14:36:23.788,1.88,-2.64,-10.95,1.609566541686247,0.0566037735849048,0.1194968553459119,0.1540880503144677,0.2030433768221138,saudável,1,direito,dominante
29/11/2024 14:36:23.853,1.87,-2.6,-11.01,1.6563420496686732,-0.2091254752851708,0.133079847908745,-0.1457541191381487,0.2875551661479949,saudável,1,direito,dominante
29/11/2024 14:36:23.917,1.89,-2.71,-10.96,1.6371743238233254,0.0461254612546123,-0.175276752767527,-0.0246002460024616,0.1829061790647357,saudável,1,direito,dominante
29/11/2024 14:36:23.989,1.88,-2.64,-10.96,1.6191556993506744,0.015489467162329,-0.1270136307311027,0.130111524163566,0.1824866973360963,saudável,1,direito,dominante
29/11/2024 14:36:24.057,1.91,-2.55,-10.97,1.6132876178445237,0.0243309002433092,0.4288321167883215,-0.0577858880778565,0.4333914927138615,saudável,1,direito,dominante
29/11/2024 14:36:24.127,1.95,-2.73,-10.9,1.5946218701016122,0.1666666666666665,-0.2397660818713448,0.137426900584797,0.322725432524395,saudável,1,direito,dominante
29/11/2024 14:36:24.202,1.88,-2.61,-10.95,1.602668399633803,-0.0720876585928491,-0.1211072664359865,0.0374855824682862,0.1458381616655356,saudável,1,direito,dominante
29/11/2024 14:36:24.278,1.89,-2.7,-10.93,1.606085143340513,-0.1351351351351353,0.0985360360360357,-0.0703828828828793,0.1814513856342555,saudável,1,direito,dominante
29/11/2024 14:36:24.353,1.91,-2.66,-10.96,1.6287630450149635,0.0792349726775955,-0.1256830601092897,-0.010928961748638,0.1489760205488045,saudável,1,direito,dominante
29/11/2024 14:36:24.432,1.9,-2.67,-10.94,1.6102670721835557,0.0134843581445522,0.0809061488673149,-0.0215749730312822,0.0848122178722572,saudável,1,direito,dominante
29/11/2024 14:36:24.511,1.91,-2.67,-10.95,1.6215134606052928,-1.7792035651044176e-16,-0.0320512820512816,0.0213675213675266,0.0385208469600878,saudável,1,direito,dominante
29/11/2024 14:36:24.590,1.89,-2.66,-10.93,1.5966910188713346,-0.0215053763440861,0.0241935483870967,0.0268817204301079,0.0420765479637059,saudável,1,direito,dominante
29/11/2024 14:36:24.663,1.91,-2.67,-10.98,1.6502530513073754,0.0138888888888889,0.0055555555555559,-0.0500000000000023,0.0521897061890466,saudável,1,direito,dominante
29/11/2024 14:36:24.732,1.85,-2.69,-11.0,1.66425814595436,-0.0773195876288654,-0.0687285223367698,-0.1317296678121433,0.1674951754397459,saudável,1,direito,dominante
29/11/2024 14:36:24.802,1.86,-2.67,-11.05,1.70915795533684,-0.1136363636363635,-0.0699300699300694,-0.1194638694638705,0.1790950974432325,saudável,1,direito,dominante
29/11/2024 14:36:24.876,1.88,-2.42,-11.08,1.6859645093397866,0.0746714456391869,0.5824372759856633,-0.1612903225806459,0.6089528499068008,saudável,1,direito,dominante
29/11/2024 14:36:24.942,1.9,-2.46,-11.08,1.697736528092742,0.034482758620689,0.5287356321839085,-0.0689655172413778,0.5343282436399754,saudável,1,direito,dominante
29/11/2024 14:36:25.022,2.05,-2.85,-11.0,1.736644534235909,0.3821839080459767,-0.8936781609195407,0.0775862068965536,0.9750614413330182,saudável,1,direito,dominante
29/11/2024 14:36:25.092,1.89,-3.0,-10.68,1.443199545018297,-0.0169491525423727,-0.9915254237288136,0.7316384180790965,1.2323573809905106,saudável,1,direito,dominante
29/11/2024 14:36:25.171,1.86,-3.23,-10.47,1.303658263596196,-0.407348242811501,-0.6256656017039405,1.017039403620871,1.26164939051809,saudável,1,direito,dominante
29/11/2024 14:36:25.255,1.91,-3.15,-10.66,1.4685726047226382,0.0851970181043661,-0.2635782747603835,-0.0425985090521822,0.280261791532497,saudável,1,direito,dominante
29/11/2024 14:36:25.335,1.89,-3.06,-10.68,1.4593433704009566,0.0610403397027595,0.3184713375796176,-0.3927813163481945,0.5093398456855692,saudável,1,direito,dominante
29/11/2024 14:36:25.406,1.9,-2.84,-10.88,1.5939466852489268,-0.04343105320304,0.5266015200868626,-0.3393051031487518,0.6279517261405567,saudável,1,direito,dominante
29/11/2024 14:36:25.478,1.94,-2.69,-10.98,1.6599651263637245,0.1077097505668936,0.7001133786848076,-0.5810657596371884,0.9161864168406896,saudável,1,direito,dominante
